Date,Money Supply,S&P 500,DOW,NASDAQ
2011-04-01,0.9844419433081417,0.27326245948408,0.38027073332343053,0.1314570780239801
2011-06-01,1.0167794588241525,0.2820383441040693,0.3690041695601747,0.12383770994186596
2011-07-01,1.05338004844849,0.2586170634170864,0.40709260017525695,0.14132380504065234
2011-08-01,1.0957015509954007,0.24405113849154156,0.34848460189292363,0.11466161648481715
2011-09-01,1.1003622175076126,0.1429184344878357,0.26532340827440104,0.040532370033792356
2011-11-01,1.119026972023343,0.1420442519318989,0.28672024765796844,0.06327474649446835
2011-12-01,1.1295631707263054,0.17190269507623493,0.33384691981325954,0.07045733551455044
2012-02-01,1.1586315931437032,0.2621592057216615,0.4244935580023091,0.15335949474997915
2012-03-01,1.1691677918466659,0.31893565977672794,0.4588347107668352,0.20588497682511217
2012-05-01,1.190704047057124,0.35495879289344984,0.4977548574453093,0.22883267677648705
2012-06-01,1.204752311994407,0.20988990068876295,0.3466727884966145,0.11573303179082729
2012-08-01,1.2306179067138394,0.3201277268984602,0.45763204152963,0.1802158073333841
2012-10-01,1.261850998885724,0.39886092203381024,0.5284450500254625,0.2523851477368293
2012-11-01,1.2758550868892427,0.3796743178840276,0.4916764317551056,0.21749135378115977
2013-02-01,1.3131404189869382,0.47683346481529326,0.5928321082787819,0.27686344098250426
2013-03-01,1.3277850725300495,0.4825440339794001,0.6032279082761388,0.273369208486248
2013-04-01,1.335383505137637,0.5324632638294555,0.666119439523453,0.29928849932119117
2013-05-01,1.3441747149568803,0.5557710143143688,0.6827928084937979,0.32167249296173833
2013-07-01,1.3660202087036937,0.5923958575020601,0.7184576783732995,0.37220447059990464
2013-08-01,1.3780584231546675,0.6967414662243387,0.8034593203699697,0.4622668199291574
2013-10-01,1.4145485704445926,0.6832654312386632,0.7466683418442799,0.5153672077782473
2013-11-01,1.4157192591893661,0.758921957897924,0.8018362375357759,0.554214412218463
2014-04-01,1.483243702449233,0.8995631722218917,0.9211998577383089,0.683381553639899
2014-05-01,1.4979325329261097,0.897474216503809,0.9246178332977253,0.6308971362629057
2014-07-01,1.5217439002254673,0.999242689639105,0.9763169914165464,0.7545392092073554
2014-08-01,1.528171644088281,0.9445551913021215,0.9160924182504373,0.7149640396637532
2014-10-01,1.5492882184279713,0.9684078867569694,0.9566161239118516,0.7408907968074488
2014-12-01,1.5747783092104004,1.0902030875373638,1.08314239434419,0.8548490672996674
2015-04-01,1.6307946612244741,1.0972987251667214,1.0729092931072775,0.9119215314051848
2015-05-01,1.6374874666898778,1.1524744033726046,1.1153255107501814,0.9586456915794827
2015-06-01,1.6474493652538948,1.156379842323803,1.11744840417646,0.9875925706136391
2015-07-01,1.6583610678938603,1.1174276299936825,1.0806836906763537,0.961531419912395
2015-09-01,1.6810459233822095,0.9317262784682431,0.8594706464356098,0.8207840336155459
2015-10-01,1.689417452330685,0.9430452396145941,0.8872804201608547,0.8174167283680852
2015-12-01,1.722064206383051,1.1460485939354588,1.0976616317262504,1.0149864574272374
2016-02-01,1.7690242869752908,0.9607105390566425,0.9103406916712061,0.8149117817815597
2016-03-01,1.7832050827138697,1.0049532588032117,0.964473823246276,0.840756409528976
2016-04-01,1.8009642100874166,1.1121598286176477,1.0852184305274608,0.9247299840704147
2016-06-01,1.8305406672431122,1.1423020972671578,1.0848175407817255,0.9388077092236007
2016-07-01,1.8434845088362695,1.1464118905820815,1.1056039344161057,0.9053287807765648
2016-08-01,1.8610448400078738,1.2234875447672142,1.1648445054790468,1.0253982249828553
2016-09-01,1.8741433008692088,1.223510250807628,1.1667695572126253,1.0414545219555027
2016-11-01,1.906701701054045,1.156368489303596,1.1170227842191374,1.0139673062824959
2016-12-01,1.9155591762739357,1.246466057666125,1.2673343118383675,1.0503767609149601
2017-02-01,1.9477199840548864,1.3469062274372057,1.3583167602689743,1.196544687366258
2017-03-01,1.963027291604474,1.4790667356665654,1.517710783491254,1.2941218764550875
2017-05-01,1.9870595435726566,1.4704043812486456,1.4914069494926827,1.3641446530921362
2017-06-01,1.9930896950315848,1.5177805345723394,1.5214372359004733,1.422094408476094
2017-08-01,2.0164592929932925,1.5703336651104123,1.6281337814098447,1.465440063939802
2017-09-01,2.0256480952164213,1.570560725514552,1.6312107403673701,1.4924643684701424
2017-11-01,2.0449534152717446,1.68728112626243,1.8196093970115983,1.5974406695328818
2017-12-01,2.0565719488519507,1.7586462112834549,1.9232914598874558,1.646367390789221
2018-02-01,2.0698250289814633,1.962728102523982,2.177767940303542,1.8473118914045865
2018-03-01,2.0822829243032053,1.7988926679171706,1.9724121680507534,1.7706702320582837
2018-05-01,2.1033774101760128,1.772928310703826,1.9060401849200121,1.752056724337842
2018-06-01,2.1165642249048777,1.8635481179958755,1.9758262388399193,1.9102043431828213
2018-08-01,2.13235747872588,1.9529417991055724,2.066756623667184,1.9673066725233501
2018-10-01,2.140729007674356,2.0792214428677207,2.238226799684691,2.0905045000970155
2018-11-01,2.144837462514505,1.8700761046148842,2.0728636843392265,1.8653056954985556
2019-02-01,2.195972263347541,1.8316574842344917,2.0316228025417726,1.8017711411675894
2019-03-01,2.2063317543154435,1.9419634285654306,2.1568917369533964,1.9255177424345766
2019-04-01,2.2142836023931514,2.014055106879702,2.1871016427927175,2.0127092960484223
2019-05-01,2.236327892341907,2.078245083129921,2.2094525477075315,2.0951112125974216
2019-07-01,2.2782076255511674,2.124338345170227,2.246845929217995,2.1106112695679933
2019-08-01,2.295149479650061,2.112111142407318,2.2294033205082684,2.1180626457031724
2019-10-01,2.3432802489870745,2.097000272511839,2.2280522700015384,2.0424849353541266
2019-11-01,2.3648606811312973,2.2407976264533445,2.328836993351401,2.220828919375117
